name,description,url,rating,latitude,longitude
Maison l'Etrier,,https://www.booking.com/hotel/fr/l-39-etrier.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 9,2",,
Abrivado,"Situé dans le parc régional de Camargue, l'Abrivado est un hôtel climatisé situé à côté du port, dans la ville de Saintes-Maries-de-la-Mer. Il se trouve à 50 mètres de la plage et des commerces environnants. Une connexion Wi-Fi est disponible gratuitement dans les chambres.

Décorées avec simplicité, les chambres comprennent une télévision. 12 des chambres offrent une vue sur la mer et 6 d'entre elles disposent également d'une terrasse privée meublée. Leur salle de bains privative est pourvue d'un sèche-cheveux.

Un petit-déjeuner continental est servi chaque matin à l'hôtel Abrivado moyennant des frais supplémentaires.

Un parking public abordable est disponible à proximité et vous pourrez visiter Arles, située à 40 km. L'aéroport de Montpellier est à 52 km. Un parking public est disponible à proximité.",https://www.booking.com/hotel/fr/abrivado.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 8,8",43.45033695444248,4.426224231719971
Hôtel Restaurant Les Arnelles,,https://www.booking.com/hotel/fr/les-arnelles.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 8,6",,
Oh! Campings La Brise,"L’établissement Oh! Campings La Brise se situe à Saintes-Maries-de-la-Mer (Provence-Alpes-Côte d'Azur), à proximité de ce lieu d’intérêt : Plage des Amphores. Il possède un parking privé gratuit.

Un réfrigérateur, un micro-ondes et une plaque de cuisson sont également à disposition dans la kitchenette, de même qu’une machine à café.

Cet établissement dispose d’une aire de jeux pour enfants.

Durant votre séjour, vous pourrez profiter du parc aquatique, de la piscine extérieure et du jardin.

Vous séjournerez à 39 km de ce lieu d’intérêt : Arènes d'Arles. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 41 km.",https://www.booking.com/hotel/fr/oh-campings-la-brise.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 7,6",43.455801,4.436295
Mas de la Fouque - Hôtel & Spa,,https://www.booking.com/hotel/fr/lodge-de-la-fouque.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 8,6",,
Hotel Le Bleu Marine,"L'Hôtel Le Bleu Marine se trouve à seulement 150 mètres des plages de la Méditerranée et à 300 mètres du centre des Saintes-Maries-de-la-Mer. Il propose une piscine extérieure clôturée avec des chaises longues et une connexion Wi-Fi gratuite.

Plusieurs chambres de l'Hôtel Le Bleu Marine possèdent un balcon donnant sur la piscine. Les chambres comportent toutes une télévision à écran plat et une salle de bains privative.

Un petit-déjeuner buffet est en outre servi tous les matins. Vous trouverez de nombreux magasins et restaurants à moins de 10 minutes à pied de l'hôtel. Des boissons chaudes et froides sont servies sur demande.

Vous pourrez vous rendre dans un centre de thalassothérapie à seulement 100 mètres de l'hôtel.

L'établissement se situe à 40 km d'Arles et à 60 km de Montpellier. Le parking sur place est gratuit.",https://www.booking.com/hotel/fr/le-bleu-marine.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 7,3",43.45463817799243,4.433201998472214
Vila De La Mar & Spa,,https://www.booking.com/hotel/fr/bastide-blanche-saintes-maries-de-la-mer.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 8,3",,
Hotel Les Palmiers En Camargue,"Doté d'une connexion Wi-Fi gratuite, l'Hotel Les Palmiers En Camargue est situé à Saintes-Maries-de-la-Mer, à 100 mètres des plages de sable et à 200 mètres de l'église des Saintes-Maries.

Une télévision par satellite à écran plat est mise à votre disposition. Certaines chambres sont dotées d’un balcon ou d’une terrasse.

Lors de votre séjour, vous dégusterez sur place un petit-déjeuner buffet composé de mets sucrés et salés.

Vous aurez la possibilité de pratiquer différentes activités, telles que l’équitation, le vélo et la planche à voile.

L'aéroport de Montpellier-Méditerranée est implanté à 53 km. Enfin, un parking public est accessible gratuitement à 50 mètres, tandis que vous disposerez d'un garage privé sur demande et moyennant des frais supplémentaires.",https://www.booking.com/hotel/fr/les-palmiers-en-camargue.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 8,2",43.45106617843045,4.4250936806201935
Les Bains Gardians,"Bénéficiant d’un emplacement tranquille dans un cadre naturel aux Saintes-Maries-de-la-Mer, l'établissement Les Bains Gardians propose des chambres confortables, une piscine extérieure, un bain à remous, un court de tennis et un centre équestre. Vous bénéficierez d’une connexion Wi-Fi gratuite.

Les chambres donnent sur une terrasse privée offrant une vue sur les environs. Les hébergements incluent une télévision, un minibar et une salle de bains privative. L’établissement est entièrement et strictement non-fumeurs.

Chaque matin, vous pourrez prendre un petit-déjeuner buffet composé d’un choix de pains faits maison, de gâteaux, de fromages, de charcuterie, d’œufs, de champignons, de saucisses, de jus de fruits, de café, de thé, de yaourts, de saumon et de fruits frais.

Sur place, vous pourrez également profiter d’un bar et d’un restaurant, dont un sert des plats traditionnels provençaux.

Lors de votre séjour à l’établissement Les Bains Gardians, vous pourrez jouer au tennis ou au ping-pong et aussi faire de l'équitation, du VTT ou une excursion en 4x4. Les enfants pourront profiter du poney club. La nuit, vous bénéficierez gratuitement d’un parking sécurisé.",https://www.booking.com/hotel/fr/auberge-cavaliere-saintes-maries-de-la-mer.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,6",43.465429806270365,4.419631361961365
Mas Des Salicornes,,https://www.booking.com/hotel/fr/mas-des-salicornes.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 9,3",,
Hôtel Casa Marina,"L’établissement Hôtel Casa Marina vous accueille en bord de mer à Saintes-Maries-de-la-Mer, à 39 km de ce lieu d’intérêt : Arènes d'Arles. Cet hôtel 3 étoiles propose un jardin ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Cet établissement non-fumeurs se situe à quelques pas de : Plage des Amphores.

Tous les hébergements comportent un bureau et une télévision à écran plat. Vous bénéficierez d'un coffre-fort. Certains hébergements possèdent également une terrasse et d'autres offrent une vue sur la mer. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet est servi sur place.

L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 41 km.",https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 8,9",43.451133,4.430953
Thalacap Camargue,"Le Thalacap Camargue est situé en face de la plage des Saintes-Maries-de-la-Mer, à 5 minutes de marche du centre-ville. Vous pourrez profiter gratuitement d'une piscine extérieure d'eau de mer ouverte en saison ainsi que d’une piscine intérieure, d’un sauna et d’un hammam ouverts tout au long de l'année.

Toutes les chambres sont climatisées et disposent d’une télévision à écran plat ainsi que d’une connexion Wi-Fi gratuite.

Le restaurant sert un cuisine de style méditerranéen. Lorsque le temps le permet, vous pourrez prendre vos repas sur la terrasse offrant une vue panoramique sur la mer.

En plus des autres installations de détente, vous bénéficierez d’un accès direct à un centre de thalassothérapie proposant différents de soins médicaux et de beauté moyennant des frais supplémentaires.

Vous rejoindrez la ville d’Arles à 37 km. Un parking privé est disponible sur place pour 10 EUR par nuit.",https://www.booking.com/hotel/fr/thalacap-camargue.fr.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXIsIGZyYW5jZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC78nmxQbAAgHSAiQwZjAxZjRiNC02ZDMzLTQzMTEtYjAzZS1iNDNkNzY1ODk4OTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6c456737bf9c02ad&srepoch=1756996848&from=searchresults,"Avec une note de 7,8",43.45349134476366,4.435451030731201
LİFE İNCİTY - PETITE FRANCE by Life Renaissance,,https://www.booking.com/hotel/fr/life-incity-petite-france.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9zdHJhc2JvdXJnLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3M5sUGwAIB0gIkYmQzYWE1MjItYmJlOS00ZDFiLWJjNWItZjVlOTgwNGYwMjZh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=127e67c6eea7032b&srepoch=1756997134&from=searchresults,"Avec une note de 8,4",,
The POINT CITY-Center - Place KLEBER,"Situé à Strasbourg, à moins de 300 mètres de la cathédrale et de la Petite France, le The POINT Strasbourg - Live from the Main Square propose un hébergement avec une télévision à écran plat et une cuisine. La connexion Wi-Fi est gratuite.

Ces logements climatisés sont équipés d'un micro-ondes, d'un réfrigérateur, d'une machine à café, de plaques de cuisson et d'une bouilloire. La salle de bains privative entièrement équipée est munie d'une douche et d'un sèche-cheveux.

Les lieux d'intérêt les plus prisés à proximité de l'appartement incluent le marché de Noël de Strasbourg, le Musée historique de Strasbourg et la Petite France. Enfin, vous rejoindrez l'aéroport de Strasbourg-Entzheim, le plus proche, à 10 km de l'établissement The POINT Strasbourg - Live from the Main Square.",https://www.booking.com/hotel/fr/the-point-strasbourg-strasbourg.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9zdHJhc2JvdXJnLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3M5sUGwAIB0gIkYmQzYWE1MjItYmJlOS00ZDFiLWJjNWItZjVlOTgwNGYwMjZh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=127e67c6eea7032b&srepoch=1756997134&from=searchresults,"Avec une note de 8,1",48.5834705356931,7.746901921927929
"Maison Rouge Strasbourg Hotel & Spa, Autograph Collection","Situé dans la zone piétonne près de la place Kléber, l’établissement historique Maison Rouge Strasbourg Hotel & Spa, Autograph Collection présente des vitraux anciens et propose des chambres décorées dans un style personnalisé. Une connexion Wi-Fi gratuite est disponible dans l’ensemble des locaux.

Les chambres du Maison Rouge sont accessibles aux personnes à mobilité réduite et comprennent un minibar ainsi qu’une télévision par satellite. Tous les hébergements sont desservis par l’ascenseur traditionnel de l’hôtel et possèdent une salle de bains privative pourvue d’une baignoire ou d’une douche.

Lors de votre séjour, vous pourrez lire la presse quotidienne et profiter d’une réception ouverte 24h/24. Devant l’hôtel, vous pourrez prendre le tramway local, qui dessert les sites historiques de Strasbourg, notamment la rue de la Mésange, accessible en 5 minutes.

L'hôtel dispose de son propre parking équipé de bornes de recharge pour les voitures électriques (sur demande lors de la réservation).",https://www.booking.com/hotel/fr/maisonrouge.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9zdHJhc2JvdXJnLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3M5sUGwAIB0gIkYmQzYWE1MjItYmJlOS00ZDFiLWJjNWItZjVlOTgwNGYwMjZh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=127e67c6eea7032b&srepoch=1756997134&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,8",48.582371141031025,7.745882347226143
LE DONJON Classé 4 étoiles Appartement 120 m2 5mn Centre Ville Au Calme,,https://www.booking.com/hotel/fr/appartement-centre-ville-garage-prive-au-calme.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9zdHJhc2JvdXJnLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3M5sUGwAIB0gIkYmQzYWE1MjItYmJlOS00ZDFiLWJjNWItZjVlOTgwNGYwMjZh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=127e67c6eea7032b&srepoch=1756997134&from=searchresults,"Avec une note de 9,6",,
Aparthotel Adagio Strasbourg Place Kleber,"Située au cœur du quartier historique de Strasbourg et à 700 mètres de la gare principale, cette résidence propose une connexion Wi-Fi gratuite.

L'Aparthotel Adagio Strasbourg Place Kleber propose des appartements climatisés dotés d'une cuisine bien équipée et d'une télévision à écran plat.

L'arrêt de tramway Place de l'Homme de Fer se trouve à 100 mètres de la résidence, tandis que l’aéroport de Strasbourg est à 12 km.

La salle de sport est idéale pour garder la forme pendant que les enfants profitent de la salle de jeux.

Une terrasse isolée du bruit de la ville vous permet de cueillir des fruits de saison. Elle est idéale pour se détendre ou lire un livre.",https://www.booking.com/hotel/fr/adagio-city-aparthotel-strasbourg-place-kleber.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9zdHJhc2JvdXJnLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3M5sUGwAIB0gIkYmQzYWE1MjItYmJlOS00ZDFiLWJjNWItZjVlOTgwNGYwMjZh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=127e67c6eea7032b&srepoch=1756997134&from=searchresults,"Avec une note de 8,1",48.58424797313473,7.745836079120636
JAMES Résidence & Spa,"Situé à Strasbourg, l’établissement JAMES Résidence & Spa possède une connexion Wi-Fi gratuite, une piscine intérieure, un sauna et un bain à remous, à 1 km de ce lieu d’intérêt : La Petite France.

L’établissement dispose d’une télévision à écran plat, ainsi que d'une salle de bains privative comprenant des articles de toilette gratuits, des chaussons et une douche. Une cuisine équipée d’un réfrigérateur, d’un lave-vaisselle et d’un four est également présente dans certains logements.

Vous séjournerez à proximité de ces lieux d’intérêt : Église Saint-Paul de Strasbourg, Cathédrale Notre-Dame de Strasbourg et Jardin botanique de l'Université de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 12 km.",https://www.booking.com/hotel/fr/james-residence-amp-spa.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9zdHJhc2JvdXJnLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3M5sUGwAIB0gIkYmQzYWE1MjItYmJlOS00ZDFiLWJjNWItZjVlOTgwNGYwMjZh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=127e67c6eea7032b&srepoch=1756997134&from=searchresults,"Avec une note de 8,3",48.5876889,7.7448407
MIDPOINT STUDİOS by Life Renaissance,,https://www.booking.com/hotel/fr/midpoint.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9zdHJhc2JvdXJnLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3M5sUGwAIB0gIkYmQzYWE1MjItYmJlOS00ZDFiLWJjNWItZjVlOTgwNGYwMjZh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=127e67c6eea7032b&srepoch=1756997134&from=searchresults,"Avec une note de 8,3",,
"Petite France-Cathédrale, Duplex 100m2- 3 chambres",,https://www.booking.com/hotel/fr/petite-france-cathedrale-duplex-100m2-3-chambres.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9zdHJhc2JvdXJnLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao3M5sUGwAIB0gIkYmQzYWE1MjItYmJlOS00ZDFiLWJjNWItZjVlOTgwNGYwMjZh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=127e67c6eea7032b&srepoch=1756997134&from=searchresults,"Avec une note de 9,5",,
